  0.019708   1.154922   1.778114
  0.019750   1.153358   1.786668
  0.019792   1.151764   1.795086
  0.019833   1.150060   1.803157
  0.019875   1.148415   1.810892
  0.019917   1.146758   1.818331
  0.019958   1.145397   1.825497
  0.020000   1.144227   1.832242
  0.020042   1.142946   1.838769
  0.020083   1.141512   1.845120
  0.020125   1.140203   1.851232
  0.020167   1.138797   1.856912
  0.020208   1.137202   1.862274
  0.020250   1.135642   1.867475
  0.020292   1.133964   1.872461
  0.020333   1.132005   1.877174
  0.020375   1.130180   1.881537
  0.020417   1.128369   1.885482
  0.020458   1.126370   1.889095
  0.020500   1.124335   1.892357
  0.020542   1.122371   1.895431
  0.020583   1.120363   1.898336
  0.020625   1.118390   1.900892
  0.020667   1.116432   1.902915
  0.020708   1.114548   1.904677
  0.020750   1.112717   1.906071
  0.020792   1.110771   1.907076
  0.020833   1.108740   1.907795
  0.020875   1.106773   1.908417
  0.020917   1.104950   1.908585
  0.020958   1.103197   1.908217
  0.021000   1.101561   1.907523
  0.021042   1.100130   1.906522
  0.021083   1.098904   1.905216
  0.021125   1.097762   1.903810
  0.021167   1.096578   1.902247
  0.021208   1.095471   1.900380
  0.021250   1.094397   1.898060
  0.021292   1.093190   1.895471
  0.021333   1.092061   1.892588
  0.021375   1.090890   1.889290
  0.021417   1.089727   1.885694
  0.021458   1.088488   1.881803
  0.021500   1.087096   1.877429
  0.021542   1.085553   1.872503
  0.021583   1.083982   1.867087
  0.021625   1.082433   1.861250
  0.021667   1.080813   1.854918
  0.021708   1.079123   1.848292
  0.021750   1.077465   1.841342
  0.021792   1.075817   1.833909
  0.021833   1.074100   1.826037
  0.021875   1.072209   1.817774
  0.021917   1.070250   1.809110
  0.021958   1.068420   1.800035
  0.022000   1.066513   1.790482
  0.022042   1.064521   1.780450
  0.022083   1.062611   1.769819
  0.022125   1.060580   1.758824
  0.022167   1.058554   1.747312
  0.022208   1.056713   1.735394
  0.022250   1.055039   1.723037
  0.022292   1.053539   1.710241
  0.022333   1.052279   1.697024
  0.022375   1.051399   1.683328
  0.022417   1.050700   1.668972
  0.022458   1.050157   1.654292
  0.022500   1.049851   1.639268
  0.022542   1.049671   1.623725
  0.022583   1.049585   1.607685
  0.022625   1.049581   1.591041
  0.022667   1.049650   1.573842
  0.022708   1.049877   1.556249
  0.022750   1.049982   1.538299
  0.022792   1.050065   1.519995
  0.022833   1.050060   1.501393
  0.022875   1.050056   1.482311
  0.022917   1.049932   1.462540
  0.022958   1.049662   1.442458
  0.023000   1.049397   1.422014
  0.023042   1.049114   1.401190
  0.023083   1.048795   1.379905
  0.023125   1.048340   1.358236
  0.023167   1.047806   1.335938
  0.023208   1.046912   1.313093
  0.023250   1.045977   1.289717
  0.023292   1.044925   1.266094
  0.023333   1.043765   1.242114
  0.023375   1.042696   1.217758
  0.023417   1.041841   1.193052
  0.023458   1.041117   1.167952
  0.023500   1.040446   1.142307
  0.023542   1.039987   1.116237
  0.023583   1.039819   1.089714
  0.023625   1.039842   1.062832
