  0.004854   0.003192   0.009833   0.005321   0.003273
  0.004854   0.003192   0.009875   0.005395   0.003273
  0.004854   0.003192   0.009917   0.005473   0.003273
  0.004854   0.003192   0.009958   0.005545   0.003273
  0.004854   0.003191   0.010000   0.005618   0.003273
  0.004854   0.003191   0.010042   0.005692   0.003273
  0.004853   0.003191   0.010083   0.005771   0.003273
  0.004853   0.003191   0.010125   0.005845   0.003273
  0.004853   0.003191   0.010167   0.005924   0.003273
  0.004852   0.003191   0.010208   0.005999   0.003274
  0.004852   0.003191   0.010250   0.006076   0.003274
  0.004851   0.003192   0.010292   0.006150   0.003274
  0.004851   0.003192   0.010333   0.006229   0.003274
  0.004850   0.003192   0.010375   0.006304   0.003274
  0.004850   0.003192   0.010417   0.006386   0.003274
  0.004849   0.003192   0.010458   0.006462   0.003275
  0.004848   0.003192   0.010500   0.006542   0.003275
  0.004848   0.003192   0.010542   0.006619   0.003275
  0.004847   0.003192   0.010583   0.006703   0.003275
  0.004847   0.003192   0.010625   0.006797   0.003276
  0.004846   0.003192   0.010667   0.006899   0.003276
  0.004846   0.003192   0.010708   0.006994   0.003276
  0.004845   0.003192   0.010750   0.007092   0.003276
  0.004845   0.003192   0.010792   0.007183   0.003277
  0.004845   0.003192   0.010833   0.007278   0.003277
  0.004845   0.003192   0.010875   0.007368   0.003277
  0.004845   0.003191   0.010917   0.007460   0.003277
  0.004845   0.003191   0.010958   0.007547   0.003277
  0.004845   0.003191   0.011000   0.007637   0.003277
  0.004845   0.003191   0.011042   0.007724   0.003277
  0.004845   0.003191   0.011083   0.007810   0.003277
  0.004846   0.003191   0.011125   0.007892   0.003277
  0.004846   0.003191   0.011167   0.007979   0.003277
  0.004846   0.003191   0.011208   0.008060   0.003277
  0.004847   0.003191   0.011250   0.008143   0.003277
  0.004847   0.003191   0.011292   0.008223   0.003277
  0.004847   0.003191   0.011333   0.008306   0.003277
  0.004848   0.003191   0.011375   0.008381   0.003277
  0.004848   0.003191   0.011417   0.008460   0.003277
  0.004848   0.003191   0.011458   0.008548   0.003277
  0.004848   0.003191   0.011500   0.008668   0.003277
  0.004849   0.003191   0.011542   0.008779   0.003277
  0.004848   0.003191   0.011583   0.008889   0.003277
  0.004848   0.003192   0.011625   0.008992   0.003277
  0.004848   0.003192   0.011667   0.009094   0.003277
  0.004848   0.003192   0.011708   0.009189   0.003277
  0.004848   0.003192   0.011750   0.009285   0.003277
  0.004848   0.003192   0.011792   0.009374   0.003277
  0.004847   0.003192   0.011833   0.009461   0.003277
  0.004847   0.003192   0.011875   0.009542   0.003277
  0.004846   0.003192   0.011917   0.009625   0.003277
  0.004846   0.003192   0.011958   0.009699   0.003277
  0.004846   0.003193   0.012000   0.009776   0.003277
  0.004846   0.003193   0.012042   0.009844   0.003277
  0.004845   0.003193   0.012083   0.009912   0.003277
  0.004846   0.003193   0.012125   0.009975   0.003277
  0.004845   0.003194   0.012167   0.010040   0.003277
  0.004846   0.003194   0.012208   0.010096   0.003277
  0.004845   0.003194   0.012250   0.010155   0.003277
  0.004846   0.003195   0.012292   0.010205   0.003277
  0.004846   0.003195   0.012333   0.010289   0.003277
  0.004846   0.003195   0.012375   0.010402   0.003277
  0.004846   0.003195   0.012417   0.010511   0.003277
  0.004847   0.003196   0.012458   0.010606   0.003277
  0.004847   0.003196   0.012500   0.010700   0.003276
  0.004847   0.003196   0.012542   0.010783   0.003276
  0.004847   0.003196   0.012583   0.010863   0.003276
  0.004847   0.003196   0.012625   0.010934   0.003276
  0.004846   0.003196   0.012667   0.011002   0.003275
  0.004847   0.003196   0.012708   0.011057   0.003275
  0.004846   0.003196   0.012750   0.011110   0.003275
  0.004846   0.003196   0.012792   0.011153   0.003275
  0.004846   0.003196   0.012833   0.011195   0.003274
  0.004846   0.003196   0.012875   0.011225   0.003274
  0.004846   0.003196   0.012917   0.011255   0.003274
  0.004847   0.003196   0.012958   0.011276   0.003274
  0.004847   0.003196   0.013000   0.011295   0.003273
  0.004847   0.003196   0.013042   0.011306   0.003273
  0.004847   0.003195   0.013083   0.011314   0.003273
  0.004848   0.003195   0.013125   0.011310   0.003273
  0.004848   0.003195   0.013167   0.011305   0.003273
  0.004849   0.003195   0.013208   0.011354   0.003273
  0.004849   0.003195   0.013250   0.011444   0.003273
  0.004849   0.003196   0.013292   0.011521   0.003273
  0.004849   0.003196   0.013333   0.011588   0.003273
  0.004850   0.003196   0.013375   0.011637   0.003273
  0.004850   0.003196   0.013417   0.011678   0.003273
  0.004850   0.003196   0.013458   0.011703   0.003273
  0.004850   0.003196   0.013500   0.011723   0.003273
  0.004851   0.003196   0.013542   0.011727   0.003274
  0.004850   0.003196   0.013583   0.011725   0.003274
  0.004851   0.003196   0.013625   0.011706   0.003274
  0.004851   0.003196   0.013667   0.011683   0.003274
  0.004851   0.003196   0.013708   0.011647   0.003275
  0.004851   0.003196   0.013750   0.011604   0.003275
  0.004851   0.003196   0.013792   0.011543   0.003276
  0.004850   0.003196   0.013833   0.011479   0.003276
  0.004851   0.003196   0.013875   0.011402   0.003276
  0.004850   0.003196   0.013917   0.011320   0.003276
  0.004850   0.003196   0.013958   0.011228   0.003276
  0.004850   0.003196   0.014000   0.011129   0.003276
  0.004849   0.003196   0.014042   0.011014   0.003276
  0.004849   0.003195   0.014083   0.011005   0.003276
  0.004849   0.003195   0.014125   0.011030   0.003276
  0.004848   0.003195   0.014167   0.011040   0.003276
  0.004848   0.003195   0.014208   0.011027   0.003275
  0.004847   0.003195   0.014250   0.010998   0.003275
  0.004847   0.003194   0.014292   0.010945   0.003275
  0.004846   0.003194   0.014333   0.010880   0.003275
  0.004846   0.003194   0.014375   0.010793   0.003274
  0.004846   0.003194   0.014417   0.010692   0.003274
  0.004846   0.003194   0.014458   0.010571   0.003274
  0.004845   0.003193   0.014500   0.010437   0.003274
  0.004845   0.003193   0.014542   0.010282   0.003274
  0.004845   0.003193   0.014583   0.010117   0.003274
  0.004846   0.003192   0.014625   0.009934   0.003274
  0.004846   0.003192   0.014667   0.009739   0.003274
  0.004846   0.003192   0.014708   0.009522   0.003274
  0.004847   0.003192   0.014750   0.009294   0.003274
  0.004847   0.003192   0.014792   0.009048   0.003274
  0.004848   0.003192   0.014833   0.008794   0.003274
  0.004849   0.003192   0.014875   0.008521   0.003275
  0.004849   0.003192   0.014917   0.008240   0.003275
  0.004850   0.003192   0.014958   0.008124   0.003275
  0.004850   0.003192   0.015000   0.008034   0.003275
  0.004851   0.003192   0.015042   0.007907   0.003275
  0.004851   0.003192   0.015083   0.007757   0.003275
  0.004851   0.003192   0.015125   0.007576   0.003276
  0.004851   0.003192   0.015167   0.007373   0.003276
  0.004851   0.003192   0.015208   0.007136   0.003276
  0.004851   0.003193   0.015250   0.006878   0.003276
  0.004851   0.003193   0.015292   0.006589   0.003276
  0.004850   0.003193   0.015333   0.006276   0.003276
  0.004850   0.003193   0.015375   0.005930   0.003275
  0.004849   0.003194   0.015417   0.005562   0.003275
  0.004849   0.003194   0.015458   0.005164   0.003275
  0.004849   0.003195   0.015500   0.004740   0.003275
  0.004849   0.003195   0.015542   0.004283   0.003275
  0.004848   0.003195   0.015583   0.003803   0.003275
  0.004848   0.003195   0.015625   0.003285   0.003275
  0.004848   0.003195   0.015667   0.002732   0.003274
  0.004848   0.003195   0.015708   0.002139   0.003274
  0.004848   0.003195   0.015750   0.001518   0.003274
  0.004848   0.003195   0.015792   0.000849   0.003274
  0.004848   0.003194   0.015833   0.000430   0.003274
  0.004848   0.003194   0.015875  -0.000032   0.003273
  0.004848   0.003194   0.015917  -0.000560   0.003273
  0.004848   0.003194   0.015958  -0.001165   0.003273
  0.004847   0.003194   0.016000  -0.001840   0.003273
  0.004847   0.003193   0.016042  -0.002594   0.003273
  0.004847   0.003193   0.016083  -0.003420   0.003272
  0.004847   0.003193   0.016125  -0.004330   0.003272
  0.004847   0.003193   0.016167  -0.005319   0.003272
  0.004847   0.003193   0.016208  -0.006393   0.003272
  0.004846   0.003193   0.016250  -0.007550   0.003271
  0.004846   0.003193   0.016292  -0.008797   0.003271
  0.004846   0.003192   0.016333  -0.010124   0.003271
  0.004846   0.003193   0.016375  -0.011538   0.003271
  0.004846   0.003193   0.016417  -0.013027   0.003271
  0.004846   0.003193   0.016458  -0.014595   0.003271
  0.004846   0.003193   0.016500  -0.016228   0.003270
  0.004846   0.003193   0.016542  -0.017929   0.003271
  0.004846   0.003193   0.016583  -0.019681   0.003270
  0.004847   0.003194   0.016625  -0.021484   0.003271
  0.004847   0.003194   0.016667  -0.023298   0.003271
  0.004848   0.003194   0.016708  -0.024770   0.003271
  0.004848   0.003194   0.016750  -0.026275   0.003271
  0.004848   0.003194   0.016792  -0.027809   0.003271
  0.004849   0.003194   0.016833  -0.029349   0.003272
  0.004849   0.003194   0.016875  -0.030895   0.003272
  0.004850   0.003194   0.016917  -0.032422   0.003272
  0.004851   0.003194   0.016958  -0.033928   0.003272
  0.004851   0.003194   0.017000  -0.035395   0.003272
  0.004851   0.003194   0.017042  -0.036820   0.003273
  0.004851   0.003194   0.017083  -0.038182   0.003273
  0.004852   0.003194   0.017125  -0.039487   0.003273
  0.004852   0.003194   0.017167  -0.040717   0.003273
  0.004853   0.003194   0.017208  -0.041875   0.003272
  0.004853   0.003193   0.017250  -0.042948   0.003272
  0.004853   0.003193   0.017292  -0.043943   0.003272
  0.004853   0.003193   0.017333  -0.044846   0.003272
  0.004853   0.003193   0.017375  -0.045668   0.003272
  0.004853   0.003193   0.017417  -0.046396   0.003271
  0.004853   0.003193   0.017458  -0.047043   0.003271
  0.004853   0.003192   0.017500  -0.047595   0.003271
  0.004853   0.003192   0.017542  -0.047993   0.003271
  0.004852   0.003192   0.017583  -0.047929   0.003271
  0.004852   0.003192   0.017625  -0.047818   0.003271
  0.004851   0.003191   0.017667  -0.047650   0.003271
  0.004851   0.003191   0.017708  -0.047436   0.003271
  0.004851   0.003191   0.017750  -0.047168   0.003271
  0.004851   0.003191   0.017792  -0.046859   0.003271
  0.004850   0.003190   0.017833  -0.046502   0.003271
  0.004850   0.003190   0.017875  -0.046113   0.003271
  0.004849   0.003190   0.017917  -0.045690   0.003271
  0.004849   0.003190   0.017958  -0.045245   0.003271
  0.004849   0.003189   0.018000  -0.044777   0.003271
  0.004849   0.003189   0.018042  -0.044303   0.003271
  0.004848   0.003189   0.018083  -0.043821   0.003271
  0.004848   0.003189   0.018125  -0.043351   0.003271
  0.004848   0.003189   0.018167  -0.042890   0.003270
  0.004848   0.003189   0.018208  -0.042457   0.003270
  0.004847   0.003189   0.018250  -0.042052   0.003270
  0.004848   0.003189   0.018292  -0.041693   0.003270
  0.004848   0.003189   0.018333  -0.041372   0.003270
  0.004848   0.003189   0.018375  -0.041107   0.003270
  0.004848   0.003189   0.018417  -0.040761   0.003269
  0.004848   0.003190   0.018458  -0.040148   0.003270
  0.004848   0.003190   0.018500  -0.039614   0.003269
  0.004849   0.003190   0.018542  -0.039172   0.003270
  0.004849   0.003190   0.018583  -0.038805   0.003270
  0.004850   0.003190   0.018625  -0.038519   0.003270
  0.004849   0.003191   0.018667  -0.038297   0.003270
  0.004850   0.003191   0.018708  -0.038142   0.003270
  0.004850   0.003191   0.018750  -0.038037   0.003270
  0.004850   0.003191   0.018792  -0.037986   0.003271
  0.004849   0.003191   0.018833  -0.037975   0.003271
  0.004850   0.003191   0.018875  -0.038007   0.003271
